id,name,category,doc_id
711,personal information consent,RISK,1723
712,security audits,LIFECYCLE_STAGE,1723
713,malicious attacks,RISK,1723
714,content accuracy,OTHER,1723
715,personal data usage,OTHER,1723
716,complaints,OTHER,1723
717,service continuity,RISK,1723
718,parental controls,LEGAL_SOURCE,1723
719,transparency,OTHER,1723
720,user consent,RISK,1723
721,banks of unsafe key words,REQUIREMENT,1723
722,Ministry of Defence,ACTOR,1808
723,Responsible Officers,ACTOR,1808
724,AI,TECHNOLOGY,1808
725,Defence,DOMAIN,1808
726,JSP,LEGAL_SOURCE,1808
727,AI Ethical Principles,LEGAL_SOURCE,1808
728,Governance,OTHER,1808
729,UK National AI Strategy,LEGAL_SOURCE,1808
730,security risks,RISK,1808
731,ethical risks,RISK,1808
732,AI legal considerations,LEGAL_SOURCE,1808
733,AI-specific requirements,REQUIREMENT,1808
734,Data Center Validated End User,REQUIREMENT,1820
735,DC VEU,REQUIREMENT,1820
736,AI models,TECHNOLOGY,1820
737,AI chips,TECHNOLOGY,1820
738,cybersecurity,RISK,1820
739,cloud computing,TECHNOLOGY,1820
740,export controls,LEGAL_SOURCE,1820
741,licensing requirements,REQUIREMENT,1820
742,reporting requirements,REQUIREMENT,1820
743,New Jersey Law Against Discrimination,LEGAL_SOURCE,1816
744,LAD,LEGAL_SOURCE,1816
745,discrimination,RISK,1816
746,automated decision-making tools,TECHNOLOGY,1816
747,reasonable accommodations,REQUIREMENT,1816
748,developers,ACTOR,1816
749,vendors,ACTOR,1816
750,discrimination,RISK,1816
751,Intelligence Community,ACTOR,1806
752,foundation AI models,TECHNOLOGY,1806
753,U.S. person information,OTHER,1806
754,oversight mechanisms,OTHER,1806
755,interim guidance,LEGAL_SOURCE,1806
756,FAA,ACTOR,838
757,AI,TECHNOLOGY,838
758,ML,TECHNOLOGY,838
759,airport efficiency,DOMAIN,838
760,safety,RISK,838
761,air traffic control operations,DOMAIN,838
762,report to Congress,LEGAL_SOURCE,838
763,FAA,ACTOR,839
764,research program,REQUIREMENT,839
765,AI,TECHNOLOGY,839
766,FAA,ACTOR,839
767,air traffic controllers,ACTOR,839
768,labor organizations,ACTOR,839
769,stakeholders,ACTOR,839
770,report findings to Congress,LEGAL_SOURCE,839
771,Federal Election Campaign Act of 1971,LEGAL_SOURCE,447
772,FEC,ACTOR,447
773,FEC,ACTOR,447
774,AI,TECHNOLOGY,447
775,GenAI,TECHNOLOGY,447
776,elections,LEGAL_SOURCE,447
777,disclaimer requirement,REQUIREMENT,447
778,transparency,OTHER,447
779,accountability,OTHER,447
780,Algorithmic Impact Assessments,LEGAL_SOURCE,1054
781,automated decision system,TECHNOLOGY,1054
782,transparency,OTHER,1054
783,automated systems,TECHNOLOGY,1054
784,testing and evaluation,LIFECYCLE_STAGE,1054
785,monitoring,LIFECYCLE_STAGE,1054
786,biases,RISK,1054
787,data governance,OTHER,1054
788,Gender-based Analysis Plus,RISK,1054
789,human intervention,RISK,1054
790,Financial Administration Act,LEGAL_SOURCE,1054
791,Chief Information Officer,ACTOR,1054
792,Navy,ACTOR,1736
793,autonomous surface and underwater vehicles,TECHNOLOGY,1736
794,program element,REQUIREMENT,1736
795,Navy,ACTOR,1736
796,AI industry,TECHNOLOGY,1064
797,Shenzhen,OTHER,1064
798,Shenzhen Municipal Government,ACTOR,1064
799,AI infrastructure,TECHNOLOGY,1064
800,data centers,TECHNOLOGY,1064
801,public data platforms,TECHNOLOGY,1064
802,open-source systems,TECHNOLOGY,1064
803,healthcare,DOMAIN,1064
804,education,DOMAIN,1064
805,AI ethics committee,OTHER,1064
806,ethical norms,RISK,1064
807,safety standards,RISK,1064
808,consumer protection,RISK,1064
809,privacy safeguards,RISK,1064
810,international collaboration,REQUIREMENT,1064
811,National Artificial Intelligence Research Resource,REQUIREMENT,444
812,NAIRR,REQUIREMENT,444
813,OSTP,ACTOR,444
814,NSF,ACTOR,444
815,Program Management Office,REQUIREMENT,444
816,Operating Entity,REQUIREMENT,444
817,AI research,LIFECYCLE_STAGE,444
818,data repositories,TECHNOLOGY,444
819,AI testbeds,TECHNOLOGY,444
820,privacy,RISK,444
821,ethics,RISK,444
822,civil rights,RISK,444
823,security,RISK,444
824,national security policies,LEGAL_SOURCE,444
825,scientific integrity standards,REQUIREMENT,444
826,Virginia,OTHER,1828
827,justice system,DOMAIN,1828
828,education,DOMAIN,1828
829,employment,OTHER,1828
830,financial services,DOMAIN,1828
831,discrimination,RISK,1828
832,Attorney General,ACTOR,1828
833,civil penalties,OTHER,1828
834,Washington State Transportation Commission,ACTOR,1658
835,autonomous vehicles,TECHNOLOGY,1658
836,executive branch,ACTOR,1658
837,state departments,ACTOR,1658
838,federal,ACTOR,1658
839,state regulatory frameworks,LEGAL_SOURCE,1658
840,Governor,ACTOR,1658
841,legislature,ACTOR,1658
842,cybersecurity,RISK,1658
843,labor,OTHER,1658
844,Washington,OTHER,1588
845,autonomous vehicles,TECHNOLOGY,1588
846,Department of Licensing,ACTOR,1588
847,self-certification testing program,REQUIREMENT,1588
848,Society of Automotive Engineers,ACTOR,1588
849,standards J3016,REQUIREMENT,1588
850,law enforcement agencies,ACTOR,1588
851,Florida,OTHER,1407
852,GenAI,TECHNOLOGY,1407
853,AI-generated content,TECHNOLOGY,1407
854,Florida Elections Commission,ACTOR,1407
855,first-degree misdemeanor penalties,OTHER,1407
856,facial recognition,TECHNOLOGY,637
857,law enforcement agencies,DOMAIN,637
858,prosecutors,ACTOR,637
859,courts,ACTOR,637
860,body cameras,TECHNOLOGY,637
861,immigration enforcement,DOMAIN,637
862,accuracy and bias testing,RISK,637
863,independent entities,ACTOR,637
864,audits,OTHER,637
865,online information service providers,ACTOR,2096
866,AI-generated synthetic content,TECHNOLOGY,2096
867,digital file metadata,TECHNOLOGY,2096
868,content transmission platforms,ACTOR,2096
869,application distribution platforms,ACTOR,2096
870,generative AI services,TECHNOLOGY,2096
871,regulatory authorities,ACTOR,2096
872,penalties,OTHER,2096
873,Responsible Deployment of AI Systems Act,LEGAL_SOURCE,1996
874,Oklahoma,OTHER,1996
875,Unacceptable Risk AI systems,TECHNOLOGY,1996
876,social scoring,TECHNOLOGY,1996
877,AI-driven misinformation,RISK,1996
878,AI Council,ACTOR,1996
879,AI Regulatory Sandbox Program,REQUIREMENT,1996
880,workforce,REQUIREMENT,1996
881,AI Workforce Development Program,REQUIREMENT,1996
882,AI literacy,DOMAIN,1996
883,penalties,OTHER,1996
884,fundamental rights,RISK,1996
885,safety,RISK,1996
886,civil liberties,RISK,1996
887,transparency,OTHER,1996
888,Executive Branch,ACTOR,2267
889,AI,TECHNOLOGY,2267
890,Chief AI Officer,ACTOR,2267
891,accountability,OTHER,2267
892,risk management practices,REQUIREMENT,2267
893,AI impact assessments,LEGAL_SOURCE,2267
894,human oversight,OTHER,2267
895,public consultation,OTHER,2267
896,national security systems,DOMAIN,2267
897,Executive Order 13960,LEGAL_SOURCE,2268
898,OMB Memorandum M-25-21,LEGAL_SOURCE,2268
899,privacy,RISK,2268
900,intellectual property,REQUIREMENT,2268
901,federal law,LEGAL_SOURCE,2268
902,GSA,ACTOR,2268
903,AI acquisition guides,LEGAL_SOURCE,2268
904,shared repository,TECHNOLOGY,2268
905,national security systems,DOMAIN,2268
906,National Artificial Intelligence Research Resource,REQUIREMENT,2393
907,NAIRR,REQUIREMENT,2393
908,NSF,ACTOR,2393
909,NSF,ACTOR,2393
910,NAIRR Steering Subcommittee,ACTOR,2393
911,Program Management Office,ACTOR,2393
912,Operating Entity,ACTOR,2393
913,privacy,RISK,2393
914,ethics,OTHER,2393
915,scientific integrity,REQUIREMENT,2393
916,system security,RISK,2393
917,research security compliance,REQUIREMENT,2393
918,national security guidelines,LEGAL_SOURCE,2393
919,research integrity,OTHER,2393
920,U.S. government,OTHER,2301
921,China,OTHER,2301
922,AI technology,TECHNOLOGY,2301
923,Department of Commerce,ACTOR,2301
924,federal contracts,REQUIREMENT,2301
925,President,ACTOR,2301
926,emergency economic powers,REQUIREMENT,2301
927,Armed Forces,DOMAIN,2301
928,surveillance,RISK,2301
929,penalties,OTHER,2301
930,federal benefits forfeiture,OTHER,2301
931,federal financial assistance,DOMAIN,2301
932,National Center for Alternatives to Animals in Research and Testing,ACTOR,2336
933,AI,TECHNOLOGY,2336
934,NIH,ACTOR,2336
935,NIH,ACTOR,2336
936,NIH,ACTOR,2336
937,federally funded researchers,ACTOR,2336
938,biannually,REQUIREMENT,2336
939,animal usage,LEGAL_SOURCE,2336
940,research or testing,LIFECYCLE_STAGE,2336
941,Department of Agriculture,ACTOR,2367
942,NIST,ACTOR,2367
943,FCC,ACTOR,2367
944,interconnectivity standards,REQUIREMENT,2367
945,precision agriculture,TECHNOLOGY,2367
946,cybersecurity,RISK,2367
947,AI,TECHNOLOGY,2367
948,GAO,ACTOR,2367
949,Senate and House Committees,ACTOR,2367
950,DHS,ACTOR,2347
951,National Intelligence,ACTOR,2347
952,generative AI applications,TECHNOLOGY,2347
953,terrorist organizations,ACTOR,2347
954,DHS,ACTOR,2347
955,privacy,RISK,2347
956,civil liberties,RISK,2347
957,fusion centers,ACTOR,2347
958,terrorism threat information,LEGAL_SOURCE,2347
959,Congressional committees,ACTOR,2347
960,United States Code,LEGAL_SOURCE,2399
961,ML,TECHNOLOGY,2399
962,AI,TECHNOLOGY,2399
963,communications service providers,ACTOR,2399
964,law enforcement agencies,DOMAIN,2399
965,medical applications,DOMAIN,2399
966,legal proceedings,DOMAIN,2399
967,U.S. national,OTHER,2399
968,Section 2252A(c),LEGAL_SOURCE,2399
969,Department of State,ACTOR,2320
970,Department of Commerce,ACTOR,2320
971,International Emergency Economic Powers Act,LEGAL_SOURCE,2320
972,President,ACTOR,2320
973,United States Trade Representative,ACTOR,2320
974,AI,TECHNOLOGY,2320
975,China,OTHER,2320
976,national security,DOMAIN,2320
977,human rights violations,RISK,2320
978,Made in China 2025,LEGAL_SOURCE,2320
979,Department of the Treasury,ACTOR,2381
980,DHS,ACTOR,2381
981,Department of Commerce,ACTOR,2381
982,Congress,ACTOR,2381
983,financial crime risks,DOMAIN,2381
984,AI,TECHNOLOGY,2381
985,fraud,RISK,2381
986,misinformation,RISK,2381
987,U.S. Trade Representative,ACTOR,2381
988,Attorney General,ACTOR,2381
989,Federal Reserve Chairman,ACTOR,2381
990,NIST,ACTOR,2381
991,Undersecretary of Commerce for Industry and Security,ACTOR,2381
992,SEC,ACTOR,2381
993,Congress,ACTOR,2381
994,legislative suggestions,LEGAL_SOURCE,2381
995,SBA,ACTOR,2304
996,AI,TECHNOLOGY,2304
997,cloud computing services,TECHNOLOGY,2304
998,Small Business Act,LEGAL_SOURCE,2304
999,human resources,OTHER,2304
1000,business software,TECHNOLOGY,2304
1001,payroll expenses,DOMAIN,2304
1002,United States Code,LEGAL_SOURCE,2334
1003,AI,TECHNOLOGY,2334
1004,CSAM,RISK,2334
1005,Section 2252A(c),LEGAL_SOURCE,2334
1006,Section 2256(2)(B),LEGAL_SOURCE,2334
1007,sexually explicit conduct,REQUIREMENT,2334
1008,AI,TECHNOLOGY,2410
1009,quantum technology,TECHNOLOGY,2410
1010,NSF,ACTOR,2410
1011,NOAA,ACTOR,2410
1012,data analysis tools,TECHNOLOGY,2410
1013,federal agencies,ACTOR,2410
1014,transboundary hydrocarbon reservoirs,DOMAIN,2410
1015,geophysical,TECHNOLOGY,2410
1016,geological,TECHNOLOGY,2410
1017,geotechnical data,TECHNOLOGY,2410
1018,GAO,ACTOR,2409
1019,Congress,ACTOR,2409
1020,wearable medical devices,TECHNOLOGY,2409
1021,AI,TECHNOLOGY,2409
1022,clinical decision-making,DOMAIN,2409
1023,policy options,LEGAL_SOURCE,2409
1024,San José,OTHER,2047
1025,City,ACTOR,2047
1026,Chief Information Officer,ACTOR,2047
1027,CIO,ACTOR,2047
1028,City Information Security Officer,ACTOR,2047
1029,CISO,ACTOR,2047
1030,City Digital Privacy Officer,ACTOR,2047
1031,CDPO,ACTOR,2047
1032,AI Handbook,LEGAL_SOURCE,2047
1033,governance framework,LEGAL_SOURCE,2047
1034,biometric identification,TECHNOLOGY,2047
1035,emotion analysis,TECHNOLOGY,2047
1036,social scoring,TECHNOLOGY,2047
1037,cognitive manipulation,TECHNOLOGY,2047
1038,transparency,LEGAL_SOURCE,2047
1039,privacy,RISK,2047
1040,security,RISK,2047
1041,accountability,OTHER,2047
1042,transparency,OTHER,2047
1043,equity,RISK,2047
1044,California,OTHER,1974
1045,civil rights,RISK,1974
1046,California Consumer Privacy Act,LEGAL_SOURCE,1974
1047,AI legislation,LEGAL_SOURCE,1974
1048,consumer protection,LEGAL_SOURCE,1974
1049,competition,LEGAL_SOURCE,1974
1050,privacy,RISK,1974
1051,antitrust violations,LEGAL_SOURCE,1974
1052,accountability,OTHER,1974
1053,transparency,OTHER,1974
1054,deepfakes,TECHNOLOGY,1974
1055,AI-generated content,TECHNOLOGY,1974
1056,CSAM,DOMAIN,1974
1057,licensed physicians,ACTOR,1974
1058,healthcare,DOMAIN,1974
1059,Frontier AI Framework,LEGAL_SOURCE,1970
1060,Meta,ACTOR,1970
1061,AI,TECHNOLOGY,1970
1062,transparency,OTHER,1970
1063,cybersecurity,RISK,1970
1064,chemical/biological risks,RISK,1970
1065,post-release monitoring,LIFECYCLE_STAGE,1970
1066,AI communities,ACTOR,1970
1067,risk mitigation measures,REQUIREMENT,1970
1068,15 CFR part 702,LEGAL_SOURCE,1678
1069,Department,ACTOR,1678
1070,BIS,ACTOR,1678
1071,AI red-teaming,TECHNOLOGY,1678
1072,dual-use foundation models,TECHNOLOGY,1678
1073,computing clusters,TECHNOLOGY,1678
1074,security measures,RISK,1678
1075,model performance,OTHER,1678
1076,AI red-team testing,LIFECYCLE_STAGE,1678
1077,notification deadlines,REQUIREMENT,1678
1078,Preventing Algorithmic Discrimination Act,LEGAL_SOURCE,1991
1079,Illinois,OTHER,1991
1080,discrimination,RISK,1991
1081,AI tool,TECHNOLOGY,1991
1082,Attorney General,ACTOR,1991
1083,Consumer Fraud and Deceptive Business Practices Act,LEGAL_SOURCE,1991
1084,impact assessments,LEGAL_SOURCE,1991
1085,governance programs,LEGAL_SOURCE,1991
1086,technical safeguards,RISK,1991
1087,civil actions,OTHER,1991
1088,NIST,ACTOR,1203
1089,NIST,ACTOR,1203
1090,National Vulnerability Database,LEGAL_SOURCE,1203
1091,AI security vulnerabilities,RISK,1203
1092,standards,REQUIREMENT,1203
1093,multi-stakeholder process,REQUIREMENT,1203
1094,AI incident reporting,OTHER,1203
1095,AI incident tracking,LIFECYCLE_STAGE,1203
1096,Congress,ACTOR,1203
1097,Digital Equity Act of 2021,LEGAL_SOURCE,406
1098,artificial intelligence literacy,DOMAIN,406
1099,AI literacy,DOMAIN,406
1100,AI learning labs,REQUIREMENT,406
1101,virtual platforms,TECHNOLOGY,406
1102,educational tools,TECHNOLOGY,406
1103,community anchor institutions,ACTOR,406
1104,AI education and training programs,REQUIREMENT,406
1105,Congress,ACTOR,406
1106,Federal Election Campaign Act of 1971,LEGAL_SOURCE,904
1107,FEC,ACTOR,904
1108,FEC,ACTOR,904
1109,AI,TECHNOLOGY,904
1110,disclaimers,REQUIREMENT,904
1111,elections,LEGAL_SOURCE,904
1112,disclosure statement,REQUIREMENT,904
1113,AI-generated content,TECHNOLOGY,904
1114,Congress,ACTOR,904
1115,Commissioner of Insurance,ACTOR,2125
1116,insurers,ACTOR,2125
1117,predictive models,TECHNOLOGY,2125
1118,algorithms,TECHNOLOGY,2125
1119,consumer data,OTHER,2125
1120,rule adoption,LEGAL_SOURCE,2125
1121,risk management frameworks,LEGAL_SOURCE,2125
1122,title insurance,DOMAIN,2125
1123,high-premium commercial insurance policies,DOMAIN,2125
1124,unfair discrimination,RISK,2125
1125,Department of State,ACTOR,2120
1126,Office of the Chief Information Officer,ACTOR,2245
1127,automated decision systems,TECHNOLOGY,2245
1128,AI-enabled profiling,TECHNOLOGY,2245
1129,fairness,RISK,2245
1130,transparency,OTHER,2245
1131,non-discrimination,RISK,2245
1132,cloud technology,TECHNOLOGY,2245
1133,Microsoft 365,TECHNOLOGY,2245
1134,cybersecurity,RISK,2245
1135,Health Care Authority,ACTOR,2245
1136,health and human services enterprise coalition,REQUIREMENT,2245
1137,geospatial data portal,TECHNOLOGY,2245
1138,natural hazards,OTHER,2245
1139,Generative AI Governing Board,ACTOR,2252
1140,GenAI,TECHNOLOGY,2252
1141,Commonwealth of Pennsylvania,OTHER,2252
1142,Office of Administration,ACTOR,2252
1143,privacy,RISK,2252
1144,safety,RISK,2252
1145,security,RISK,2252
1146,transparency,OTHER,2252
1147,Generative AI tools,TECHNOLOGY,2252
1148,AI experts,ACTOR,2252
1149,stakeholders,ACTOR,2252
1150,District of Columbia,OTHER,2248
1151,AI Advisory Group,ACTOR,2248
1152,AI Taskforce,ACTOR,2248
1153,Mayor,ACTOR,2248
1154,Office of the Chief Technology Officer,ACTOR,2248
1155,Department of Human Resources,ACTOR,2248
1156,cybersecurity,RISK,2248
1157,privacy,RISK,2248
1158,AI strategic plans,LEGAL_SOURCE,2248
1159,stakeholder engagement,ACTOR,2248
1160,AI tools,TECHNOLOGY,2248
1161,"New York State Artificial Intelligence, Robotics and Automation Commission",ACTOR,2112
1162,AI,TECHNOLOGY,2112
1163,robotics,TECHNOLOGY,2112
1164,automation,TECHNOLOGY,2112
1165,AI weaponry,TECHNOLOGY,2112
1166,employment,OTHER,2112
1167,confidentiality,RISK,2112
1168,state leadership,ACTOR,2112
1169,assessment mechanism,TECHNOLOGY,2146
1170,eye assessments,DOMAIN,2146
1171,department of health,ACTOR,2146
1172,civil penalties,OTHER,2146
1173,patient records,RISK,2146
1174,rules and regulations,LEGAL_SOURCE,2146
1175,Deep Technology Talent Initiative,REQUIREMENT,2121
1176,deep technology,TECHNOLOGY,2121
1177,AI,TECHNOLOGY,2121
1178,education,ACTOR,2121
1179,Deep Technology Talent Advisory Council,ACTOR,2121
1180,Workforce Development Restricted Account,REQUIREMENT,2121
1181,legislative committees,ACTOR,2121
1182,high technology manufacturing businesses,ACTOR,2262
1183,AI,TECHNOLOGY,2262
1184,autonomous vehicles,TECHNOLOGY,2262
1185,drones,TECHNOLOGY,2262
1186,Commissioner,ACTOR,2262
1187,tax credit,LEGAL_SOURCE,2262
1188,state taxes,LEGAL_SOURCE,2262
1189,Office of Regulatory Management,ACTOR,2250
1190,Chief Information Officer,ACTOR,2250
1191,Virginia,OTHER,2250
1192,AI usage standards,REQUIREMENT,2250
1193,privacy laws,LEGAL_SOURCE,2250
1194,intellectual property laws,LEGAL_SOURCE,2250
1195,AI standards,REQUIREMENT,2250
1196,education,ACTOR,2250
1197,AI curricula,DOMAIN,2250
1198,Virginia Department of Energy,ACTOR,2250
1199,state governments,ACTOR,2250
1200,AI,TECHNOLOGY,2250
1201,WaTech,ACTOR,2249
1202,DES,ACTOR,2249
1203,GenAI,TECHNOLOGY,2249
1204,AI procurement,REQUIREMENT,2249
1205,safety,RISK,2249
1206,equity,RISK,2249
1207,privacy,RISK,2249
1208,Office of Equity,ACTOR,2249
1209,accountability,OTHER,2249
1210,risk assessment guidance,REQUIREMENT,2249
1211,high-risk AI systems,TECHNOLOGY,2249
1212,State Human Resources Division,ACTOR,2249
1213,Workforce Training Board,ACTOR,2249
1214,AI education,DOMAIN,2249
1215,AI research,LIFECYCLE_STAGE,2249
1216,AI devices,TECHNOLOGY,2145
1217,patient,RISK,2145
1218,department of health,ACTOR,2145
1219,Attorney General,ACTOR,2145
1220,civil penalty,OTHER,2145
1221,rules and regulations,LEGAL_SOURCE,2145
1222,AI,TECHNOLOGY,2210
1223,GenAI,TECHNOLOGY,2210
1224,deepfake,TECHNOLOGY,2210
1225,state agency,ACTOR,2210
1226,state governments,ACTOR,2210
1227,department of information technology,ACTOR,2210
1228,AI-generated content,TECHNOLOGY,2210
1229,AI interactions,TECHNOLOGY,2210
1230,AI system compliance,OTHER,2210
1231,discrimination,RISK,2210
