name,category,doc_id,id
"Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Section 1007 (""Use of technology using artificial intelligence to facilitate audit of the financial statements of the Department of Defense for fiscal year 2025"")",LEGAL_SOURCE,66,620
Army,ACTOR,326,621
Navy,ACTOR,370,622
Under Secretary of Defense for Research and Engineering,ACTOR,737,623
Inspector General,ACTOR,670,624
financial management,REQUIREMENT,707,625
enterprise business operations,REQUIREMENT,66,626
Texas Responsible Artificial Intelligence Governance Act (HB 149),LEGAL_SOURCE,67,627
Texas,GEOGRAPHIC,67,628
Texas Responsible Artificial Intelligence Governance Act,LEGAL_SOURCE,207,629
protected classes,RISK,845,630
Artificial Intelligence Council,ACTOR,207,631
regulatory sandbox program,REQUIREMENT,67,632
AI testing,LIFECYCLE_STAGE,221,633
consumers,ACTOR,900,634
complaints,ACCOUNTABILITY,889,635
social scoring,RISK,207,636
consumer protections,LEGAL_SOURCE,827,637
"Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Section 233 (""Management and utilization of digital data to enhance maintenance activities"")",LEGAL_SOURCE,68,638
policies,LEGAL_SOURCE,921,639
digital data,TECHNOLOGY,68,640
ships,TECHNOLOGY,68,641
ground vehicles,TECHNOLOGY,68,642
data infrastructure,TECHNOLOGY,564,643
strategy,LEGAL_SOURCE,885,644
automated systems,TECHNOLOGY,855,645
vendors,ACTOR,767,646
open data,TECHNOLOGY,564,647
data transmission,TECHNOLOGY,68,648
high-speed technologies,TECHNOLOGY,68,649
secure methods,RISK,68,650
user interfaces,TECHNOLOGY,581,651
tagging systems,REQUIREMENT,68,652
classification policies,LEGAL_SOURCE,68,653
unauthorized access,RISK,825,654
Senate and House Armed Services Committees,ACTOR,543,655
policy development,LEGAL_SOURCE,921,656
"Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Section 237 (""Pilot program on use of artificial intelligence for certain workflow and operations tasks"")",LEGAL_SOURCE,69,657
AI-enabled software,TECHNOLOGY,69,658
depots,ACTOR,761,659
shipyards,ACTOR,761,660
software platforms,TECHNOLOGY,761,661
enterprise data sources,TECHNOLOGY,69,662
Under Secretary of Defense for Acquisition and Sustainment,ACTOR,761,663
"Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Section 6504 (""Establishment of Artificial Intelligence Security Center"")",LEGAL_SOURCE,70,664
NSA,ACTOR,763,665
Artificial Intelligence Security Center,ACTOR,763,666
Cybersecurity Collaboration Center,ACTOR,763,667
counter-artificial intelligence techniques,RISK,763,668
artificial intelligence adoption practices,LEGAL_SOURCE,70,669
national security systems,DOMAIN,763,670
defense industrial base,DOMAIN,763,671
"Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Section 1069 (""Biodefense posture reviews"")",LEGAL_SOURCE,71,672
biodefense posture reviews,LEGAL_SOURCE,71,673
biodefense strategies,LEGAL_SOURCE,71,674
biological,RISK,769,675
cyber capabilities,TECHNOLOGY,597,676
biological attacks,RISK,71,677
"Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Section 1032 (""Competitive demonstration of large and extra large unmanned underwater vehicles"")",LEGAL_SOURCE,72,678
unmanned underwater vehicles,TECHNOLOGY,72,679
mission autonomy planning,TECHNOLOGY,72,680
Commander of the United States Indo-Pacific Command,ACTOR,72,681
"September 1, 2025",REQUIREMENT,207,682
underwater vehicle requirements,REQUIREMENT,72,683
modular payload integration,TECHNOLOGY,72,684
"Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Section 232 (""Expansion of participation in the Digital On-Demand Program"")",LEGAL_SOURCE,73,685
Digital On-Demand Program,REQUIREMENT,790,686
civilian,ACTOR,910,687
Department,ACTOR,925,688
data literacy,DOMAIN,567,689
digital platform,TECHNOLOGY,73,690
"Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Section 1515 (""Protective measures for mobile devices within the Department of Defense"")",LEGAL_SOURCE,74,691
mobile devices,TECHNOLOGY,74,692
anonymizing-enabling technologies,TECHNOLOGY,74,693
network-enabled content inspection,TECHNOLOGY,74,694
on-device VPNs,TECHNOLOGY,74,695
AI-based protection,TECHNOLOGY,74,696
smishing,RISK,74,697
phishing,RISK,74,698
cybersecurity architecture,REQUIREMENT,74,699
"Council of Europe Framework Convention on Artificial Intelligence and Human Rights, Democracy and the Rule of Law",LEGAL_SOURCE,75,700
human rights,RISK,929,701
democracy,RISK,675,702
rule of law,LEGAL_SOURCE,873,703
non-discrimination,RISK,902,704
human dignity,RISK,75,705
democratic processes,ACTOR,75,706
risk management,ACCOUNTABILITY,933,707
mitigation strategies,LEGAL_SOURCE,697,708
international cooperation,REQUIREMENT,947,709
compliance monitoring,LIFECYCLE_STAGE,75,710
accessible remedies,PENALTY,75,711
human rights violations,RISK,106,712
public consultation,TRANSPARENCY,708,713
digital literacy,DOMAIN,929,714
procedural safeguards,LEGAL_SOURCE,75,715
oversight mechanisms,ACCOUNTABILITY,83,716
artificial intelligence systems,TECHNOLOGY,622,717
international human rights law,LEGAL_SOURCE,929,718
Conference of the Parties,ACTOR,75,719
Security Management Measures for the Application of Facial Recognition Technology,LEGAL_SOURCE,76,720
facial recognition,TECHNOLOGY,229,721
facial information,SENSITIVE_DATA,76,722
algorithm training,LIFECYCLE_STAGE,76,723
individual rights,RISK,913,724
transparently,TRANSPARENCY,822,725
parental consent,RISK,531,726
personal information protection impact assessments,BENCHMARK,76,727
verification,LIFECYCLE_STAGE,945,728
cyberspace administrations,ACTOR,76,729
public security authorities,ACTOR,76,730
Illinois HB 0645,LEGAL_SOURCE,77,731
Illinois Future of Work Task Force,ACTOR,77,732
job standards,REQUIREMENT,77,733
working conditions,REQUIREMENT,77,734
Illinois,GEOGRAPHIC,944,735
employers,EMPLOYMENT,857,736
workforce development and training programs,REQUIREMENT,77,737
General Assembly,ACTOR,916,738
New York City Department of Consumer and Worker Protection Amendment to Rules of NY City (Use of Automated Employment Decisionmaking Tools),LEGAL_SOURCE,78,739
employment agencies,ACTOR,857,740
bias audit,LEGAL_SOURCE,800,741
Automated Employment Decision Tools,TECHNOLOGY,78,742
AEDTs,TECHNOLOGY,78,743
bias audits,RISK,268,744
race/ethnicity,SENSITIVE_DATA,78,745
bias audit summaries,LEGAL_SOURCE,78,746
data retention policies,LEGAL_SOURCE,78,747
National Standard of the People’s Republic of China: Cybersecurity Technology – Basic Safety Requirements for Generative Artificial Intelligence Services (Draft for Feedback),LEGAL_SOURCE,79,748
safety requirements,REQUIREMENT,882,749
generative AI services,TECHNOLOGY,882,750
model safety,RISK,947,751
safety assessments,LIFECYCLE_STAGE,882,752
personal information consent,RISK,79,753
security audits,LIFECYCLE_STAGE,79,754
malicious attacks,RISK,79,755
content accuracy,TRANSPARENCY,882,756
personal data usage,PERSONAL_DATA,79,757
service continuity,RISK,79,758
parental controls,LEGAL_SOURCE,79,759
user consent,RISK,804,760
banks of unsafe key words,REQUIREMENT,79,761
JSP 936 V1.1 Dependable Artificial Intelligence (AI) in Defence (part 1: directive),LEGAL_SOURCE,80,762
Ministry of Defence,ACTOR,80,763
Responsible Officers,ACTOR,80,764
Defence,DOMAIN,80,765
JSP,LEGAL_SOURCE,80,766
AI Ethical Principles,LEGAL_SOURCE,80,767
Executives,ACTOR,248,768
Governance,ACCOUNTABILITY,80,769
UK National AI Strategy,LEGAL_SOURCE,80,770
AI security,RISK,879,771
security monitoring,RISK,874,772
ethical risks,RISK,873,773
AI legal considerations,LEGAL_SOURCE,80,774
AI-specific requirements,REQUIREMENT,80,775
Framework for Artificial Intelligence Diffusion,LEGAL_SOURCE,81,776
export controls,LEGAL_SOURCE,827,777
licensing requirements,REQUIREMENT,866,778
AI chips,TECHNOLOGY,81,779
Data Center Validated End User,REQUIREMENT,81,780
DC VEU,REQUIREMENT,81,781
AI infrastructure,TECHNOLOGY,883,782
operator,ACTOR,694,783
physical,RISK,926,784
computing power,TECHNOLOGY,457,785
cloud computing,TECHNOLOGY,651,786
security measures,RISK,844,787
Guidance on Algorithmic Discrimination and the New Jersey Law Against Discrimination,LEGAL_SOURCE,82,788
New Jersey Law Against Discrimination,LEGAL_SOURCE,82,789
LAD,LEGAL_SOURCE,82,790
automated decision-making tools,TECHNOLOGY,82,791
reasonable accommodations,REQUIREMENT,82,792
Common Intelligence Community Interim Guidance Regarding the Acquisition and Use of Foundation AI Models,LEGAL_SOURCE,83,793
interim guidance,LEGAL_SOURCE,83,794
Intelligence Community,ACTOR,788,795
foundation AI models,TECHNOLOGY,698,796
legal standards,REQUIREMENT,247,797
U.S. person information,PERSONAL_DATA,83,798
"Securing Growth and Robust Leadership in American Aviation Act, Sec. 1024 (""Technology Review of Artificial Intelligence and Machine Learning Technologies"")",LEGAL_SOURCE,84,799
FAA,ACTOR,795,800
airport efficiency and safety,DOMAIN,563,801
jet bridges,DOMAIN,563,802
airport service vehicles,DOMAIN,563,803
air traffic control operations,DOMAIN,84,804
"Securing Growth and Robust Leadership in American Aviation Act, Sec. 1028 (""Air Traffic Control Training"")",LEGAL_SOURCE,85,805
research program,REQUIREMENT,794,806
advanced technologies,TECHNOLOGY,907,807
air traffic controllers,ACTOR,85,808
labor organizations,ACTOR,809,809
report findings to Congress,LEGAL_SOURCE,85,810
REAL Political Advertisements Act,LEGAL_SOURCE,86,811
Federal Election Campaign Act of 1971,LEGAL_SOURCE,419,812
FEC,ACTOR,719,813
disclaimer requirement,REQUIREMENT,86,814
compliance and enforcement,ACCOUNTABILITY,719,815
Directive on Automated Decision-Making (Canada),LEGAL_SOURCE,87,816
Algorithmic Impact Assessments,LEGAL_SOURCE,87,817
automated decision system,TECHNOLOGY,900,818
continuous monitoring,LIFECYCLE_STAGE,856,819
automated decision systems,TECHNOLOGY,900,820
biases,RISK,833,821
data governance,LEGAL_SOURCE,929,822
Gender-based Analysis Plus,RISK,87,823
human intervention,RISK,87,824
Financial Administration Act,LEGAL_SOURCE,87,825
Chief Information Officer,ACTOR,913,826
"Servicemember Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Section 125 (""Designation of official responsible for autonomous surface and underwater dual-modality vehicles"")",LEGAL_SOURCE,88,827
official,ACTOR,735,828
autonomous surface and underwater vehicles,TECHNOLOGY,88,829
program element,REQUIREMENT,88,830
autonomous vehicles,DOMAIN,502,831
Regulations of Shenzhen Special Economic Zone on Promoting the Artificial Intelligence Industry,LEGAL_SOURCE,89,832
AI industry,TECHNOLOGY,883,833
Shenzhen,GEOGRAPHIC,89,834
Shenzhen Municipal Government,ACTOR,89,835
international collaboration,REQUIREMENT,946,836
AI research and development,LIFECYCLE_STAGE,728,837
data centers,TECHNOLOGY,947,838
public data platforms,TECHNOLOGY,89,839
open-source systems,TECHNOLOGY,89,840
AI ethics committee,ACCOUNTABILITY,89,841
ethical norms,RISK,879,842
governance structures,ACCOUNTABILITY,854,843
safety standards,RISK,835,844
consumer protection,LEGAL_SOURCE,641,845
privacy safeguards,RISK,471,846
CREATE AI Act of 2023,LEGAL_SOURCE,90,847
National Artificial Intelligence Research Resource,REQUIREMENT,100,848
NAIRR,REQUIREMENT,797,849
AI research,LIFECYCLE_STAGE,878,850
NAIRR Steering Subcommittee,ACTOR,100,851
Program Management Office,REQUIREMENT,797,852
Operating Entity,REQUIREMENT,797,853
data repositories,TECHNOLOGY,90,854
educational tools,TECHNOLOGY,797,855
AI testbeds,TECHNOLOGY,797,856
U.S.-based,GEOGRAPHIC,700,857
researchers,ACTOR,767,858
ethics,RISK,883,859
civil rights,RISK,896,860
national security policies,LEGAL_SOURCE,233,861
scientific integrity standards,REQUIREMENT,90,862
Virginia 2025-HB2094,LEGAL_SOURCE,91,863
high-risk AI systems,TECHNOLOGY,821,864
Virginia,GEOGRAPHIC,916,865
justice system,DOMAIN,91,866
data inputs,TECHNOLOGY,443,867
risk management policies,LEGAL_SOURCE,210,868
duty of care,LEGAL_SOURCE,821,869
Washington (2018) HB 2970,LEGAL_SOURCE,92,870
Washington State Transportation Commission,ACTOR,92,871
policy recommendations,LEGAL_SOURCE,913,872
state departments,ACTOR,914,873
legislative members,ACTOR,900,874
state regulatory frameworks,LEGAL_SOURCE,92,875
policy,LEGAL_SOURCE,896,876
businesses,ACTOR,924,877
legislature,ACTOR,908,878
Washington (2022) SB 5460,LEGAL_SOURCE,93,879
Washington,GEOGRAPHIC,896,880
Department of Licensing,ACTOR,93,881
self-certification testing program,REQUIREMENT,93,882
Society of Automotive Engineers,ACTOR,470,883
standards J3016,REQUIREMENT,93,884
Florida House Bill 919,LEGAL_SOURCE,94,885
disclaimers,REQUIREMENT,919,886
Florida,GEOGRAPHIC,899,887
synthetic content,TECHNOLOGY,104,888
advertisements,DOMAIN,909,889
first-degree misdemeanor penalties,PENALTY,94,890
Florida Elections Commission,ACTOR,94,891
"July 1, 2024",LEGAL_SOURCE,941,892
Facial Recognition Act of 2023,LEGAL_SOURCE,95,893
court,DOMAIN,934,894
prosecutors,ACTOR,95,895
body cameras,TECHNOLOGY,95,896
immigration enforcement,DOMAIN,95,897
accuracy and bias testing,RISK,95,898
independent entities,ACTOR,95,899
Measures for Labeling of AI-Generated Synthetic Content,LEGAL_SOURCE,96,900
online information service providers,ACTOR,96,901
AI-generated synthetic content,TECHNOLOGY,96,902
digital file metadata,TECHNOLOGY,96,903
content transmission platforms,ACTOR,96,904
metadata,SENSITIVE_DATA,835,905
application distribution platforms,ACTOR,96,906
regulatory authorities,ACTOR,750,907
Oklahoma House Bill 1916,LEGAL_SOURCE,97,908
Responsible Deployment of AI Systems Act,LEGAL_SOURCE,97,909
Oklahoma,GEOGRAPHIC,464,910
fundamental rights,RISK,97,911
Unacceptable Risk AI systems,TECHNOLOGY,97,912
AI-driven misinformation,RISK,97,913
human oversight,ACCOUNTABILITY,886,914
AI Council,ACTOR,158,915
ethical AI use,LEGAL_SOURCE,902,916
AI Regulatory Sandbox Program,REQUIREMENT,207,917
AI Workforce Development Program,REQUIREMENT,97,918
small businesses,DOMAIN,797,919
"Memorandum 25-21 (Accelerating Federal Use of AI through Innovation, Governance, and Public Trust)",LEGAL_SOURCE,98,920
Executive Branch,ACTOR,98,921
public services,ACTOR,473,922
AI strategies,LEGAL_SOURCE,854,923
AI products,TECHNOLOGY,883,924
Chief AI Officer,ACTOR,885,925
CAIO,ACTOR,615,926
risk management practices,LEGAL_SOURCE,886,927
AI impact assessments,LEGAL_SOURCE,98,928
AI resources,TECHNOLOGY,860,929
trust,ACCOUNTABILITY,945,930
Memorandum 25-22 (Driving Efficient Acquisition of Artificial Intelligence in Government),LEGAL_SOURCE,99,931
Executive Order 13960,LEGAL_SOURCE,99,932
OMB Memorandum M-25-21,LEGAL_SOURCE,99,933
AI acquisitions,TECHNOLOGY,518,934
federal law,LEGAL_SOURCE,932,935
contractors,ACTOR,773,936
GSA,ACTOR,651,937
AI acquisition guides,LEGAL_SOURCE,99,938
shared repository,TECHNOLOGY,863,939
Create AI Act of 2025,LEGAL_SOURCE,100,940
scientific integrity,REQUIREMENT,100,941
system security,RISK,242,942
advisory committees,ACTOR,695,943
research security compliance,REQUIREMENT,100,944
national security guidelines,LEGAL_SOURCE,100,945
research integrity,ACCOUNTABILITY,100,946
Decoupling America's Artificial Intelligence Capabilities from China Act of 2025,LEGAL_SOURCE,101,947
federal contracts,REQUIREMENT,101,948
federal benefits forfeiture,PENALTY,101,949
federal financial assistance,REQUIREMENT,501,950
emergency economic powers,REQUIREMENT,101,951
HEARTS Act of 2025,LEGAL_SOURCE,102,952
National Center for Alternatives to Animals in Research and Testing,ACTOR,603,953
NIH,ACTOR,749,954
nonanimal methods,TECHNOLOGY,603,955
research proposals,LEGAL_SOURCE,603,956
experts,ACTOR,896,957
federally funded researchers,ACTOR,102,958
animal usage,LEGAL_SOURCE,102,959
biannually,REQUIREMENT,719,960
research or testing,LIFECYCLE_STAGE,102,961
Promoting Precision Agriculture Act,LEGAL_SOURCE,103,962
interconnectivity standards,REQUIREMENT,683,963
Senate and House Committees,ACTOR,442,964
Generative AI Terrorism Risk Assessment Act,LEGAL_SOURCE,104,965
terrorist organizations,ACTOR,104,966
generative AI applications,TECHNOLOGY,822,967
terrorism threat information,LEGAL_SOURCE,104,968
fusion centers,ACTOR,104,969
Protect Victims of Digital Exploitation and Manipulation Act of 2025,LEGAL_SOURCE,105,970
digital forgery,TECHNOLOGY,671,971
intimate visual depiction,TECHNOLOGY,585,972
legal proceedings,DOMAIN,944,973
medical applications,DOMAIN,105,974
communications service providers,ACTOR,671,975
U.S. national,GEOGRAPHIC,671,976
China Technology Transfer Control Act of 2025,LEGAL_SOURCE,106,977
national interest,LEGAL_SOURCE,614,978
United States Trade Representative,ACTOR,570,979
Made in China 2025,LEGAL_SOURCE,766,980
AI PLAN Act,LEGAL_SOURCE,689,981
financial crime risks,DOMAIN,107,982
fraud,RISK,695,983
misinformation,RISK,874,984
interagency policies,LEGAL_SOURCE,689,985
voice cloning,TECHNOLOGY,781,986
foreign election interference,ACTOR,689,987
U.S. Trade Representative,ACTOR,107,988
Federal Reserve Chairman,ACTOR,107,989
Undersecretary of Commerce for Industry and Security,ACTOR,107,990
SEC,ACTOR,423,991
legislative suggestions,LEGAL_SOURCE,937,992
financial crimes,DOMAIN,789,993
S.305 Small Business Technological Act of 2025,LEGAL_SOURCE,108,994
SBA,ACTOR,714,995
business software,TECHNOLOGY,108,996
cloud computing services,TECHNOLOGY,108,997
payroll expenses,DOMAIN,108,998
human resources,EMPLOYMENT,826,999
Small Business Act,LEGAL_SOURCE,549,1000
Protecting Our Children in an AI World Act of 2025,LEGAL_SOURCE,109,1001
Section 2252A(c),LEGAL_SOURCE,109,1002
sexually explicit conduct,REQUIREMENT,665,1003
Section 2256(2)(B),LEGAL_SOURCE,109,1004
CORE Act of 2025,LEGAL_SOURCE,110,1005
transboundary hydrocarbon reservoirs,DOMAIN,110,1006
data analysis tools,TECHNOLOGY,462,1007
geophysical,TECHNOLOGY,110,1008
geological,TECHNOLOGY,110,1009
geotechnical data,TECHNOLOGY,110,1010
Bipartisan Health Care Act,LEGAL_SOURCE,111,1011
wearable medical devices,DOMAIN,647,1012
clinical decision-making,DOMAIN,786,1013
policy options,LEGAL_SOURCE,647,1014
City of San Jose Artificial Intelligence Policy 1.7.12,LEGAL_SOURCE,112,1015
governance framework,LEGAL_SOURCE,879,1016
San José,GEOGRAPHIC,112,1017
City,ACTOR,250,1018
data security,RISK,882,1019
CIO,ACTOR,112,1020
AI Handbook,LEGAL_SOURCE,112,1021
City Information Security Officer,ACTOR,112,1022
CISO,ACTOR,112,1023
City Digital Privacy Officer,ACTOR,112,1024
